Gene stable ID,Transcript stable ID,Gene name
ENSG00000281915,ENST00000625342,MUC20-OT1
ENSG00000281915,ENST00000626214,MUC20-OT1
ENSG00000281915,ENST00000628015,MUC20-OT1
ENSG00000281915,ENST00000631220,MUC20-OT1
ENSG00000281915,ENST00000626791,MUC20-OT1
ENSG00000281915,ENST00000629434,MUC20-OT1
ENSG00000281915,ENST00000628162,MUC20-OT1
ENSG00000281915,ENST00000626897,MUC20-OT1
ENSG00000281915,ENST00000629258,MUC20-OT1
ENSG00000281915,ENST00000629097,MUC20-OT1
ENSG00000281915,ENST00000630198,MUC20-OT1
ENSG00000281915,ENST00000631347,MUC20-OT1
ENSG00000281915,ENST00000630611,MUC20-OT1
ENSG00000281915,ENST00000629170,MUC20-OT1
ENSG00000281915,ENST00000628519,MUC20-OT1
ENSG00000281915,ENST00000631200,MUC20-OT1
ENSG00000281915,ENST00000625620,MUC20-OT1
ENSG00000281915,ENST00000625413,MUC20-OT1
ENSG00000281915,ENST00000625403,MUC20-OT1
ENSG00000281915,ENST00000629071,MUC20-OT1
ENSG00000281915,ENST00000626020,MUC20-OT1
ENSG00000281915,ENST00000630876,MUC20-OT1
ENSG00000281915,ENST00000627899,MUC20-OT1
ENSG00000281915,ENST00000627870,MUC20-OT1
ENSG00000281915,ENST00000627664,MUC20-OT1
ENSG00000281915,ENST00000630613,MUC20-OT1
ENSG00000281915,ENST00000629450,MUC20-OT1
ENSG00000281915,ENST00000630595,MUC20-OT1
ENSG00000281915,ENST00000627187,MUC20-OT1
ENSG00000281915,ENST00000628290,MUC20-OT1
ENSG00000281915,ENST00000628208,MUC20-OT1
ENSG00000281915,ENST00000630727,MUC20-OT1
ENSG00000281915,ENST00000627477,MUC20-OT1
ENSG00000281915,ENST00000628909,MUC20-OT1
ENSG00000281915,ENST00000629860,MUC20-OT1
ENSG00000281915,ENST00000630586,MUC20-OT1
ENSG00000281915,ENST00000628864,MUC20-OT1
ENSG00000281915,ENST00000628051,MUC20-OT1
ENSG00000281915,ENST00000625374,MUC20-OT1
ENSG00000281915,ENST00000627228,MUC20-OT1
ENSG00000281915,ENST00000627338,MUC20-OT1
ENSG00000281915,ENST00000625602,MUC20-OT1
ENSG00000281915,ENST00000627485,MUC20-OT1
ENSG00000281915,ENST00000627252,MUC20-OT1
ENSG00000281915,ENST00000631301,MUC20-OT1
ENSG00000281915,ENST00000631060,MUC20-OT1
ENSG00000281915,ENST00000630621,MUC20-OT1
ENSG00000281915,ENST00000629345,MUC20-OT1
ENSG00000281915,ENST00000626115,MUC20-OT1
ENSG00000281915,ENST00000626549,MUC20-OT1
ENSG00000281915,ENST00000630030,MUC20-OT1
ENSG00000281915,ENST00000629132,MUC20-OT1
ENSG00000281915,ENST00000630270,MUC20-OT1
ENSG00000281915,ENST00000630071,MUC20-OT1
ENSG00000281915,ENST00000628771,MUC20-OT1
ENSG00000281915,ENST00000626894,MUC20-OT1
ENSG00000281821,ENST00000628676,
ENSG00000262303,ENST00000571242,
ENSG00000280629,ENST00000630072,
ENSG00000280993,ENST00000630294,MUC20-OT1
ENSG00000280993,ENST00000631228,MUC20-OT1
ENSG00000280993,ENST00000626347,MUC20-OT1
ENSG00000280993,ENST00000630655,MUC20-OT1
ENSG00000280993,ENST00000626559,MUC20-OT1
ENSG00000280993,ENST00000630478,MUC20-OT1
ENSG00000280993,ENST00000626858,MUC20-OT1
ENSG00000280993,ENST00000628321,MUC20-OT1
ENSG00000280993,ENST00000627443,MUC20-OT1
ENSG00000280993,ENST00000631157,MUC20-OT1
ENSG00000280993,ENST00000628750,MUC20-OT1
ENSG00000280993,ENST00000628574,MUC20-OT1
ENSG00000280993,ENST00000628871,MUC20-OT1
ENSG00000280993,ENST00000626460,MUC20-OT1
ENSG00000280993,ENST00000628988,MUC20-OT1
ENSG00000280993,ENST00000625588,MUC20-OT1
ENSG00000280993,ENST00000627028,MUC20-OT1
ENSG00000280993,ENST00000626910,MUC20-OT1
ENSG00000280993,ENST00000625341,MUC20-OT1
ENSG00000280993,ENST00000628299,MUC20-OT1
ENSG00000280993,ENST00000627405,MUC20-OT1
ENSG00000280993,ENST00000630681,MUC20-OT1
ENSG00000280993,ENST00000625255,MUC20-OT1
ENSG00000280993,ENST00000627159,MUC20-OT1
ENSG00000280993,ENST00000630238,MUC20-OT1
ENSG00000280993,ENST00000630896,MUC20-OT1
ENSG00000280993,ENST00000629242,MUC20-OT1
ENSG00000280993,ENST00000625283,MUC20-OT1
ENSG00000280993,ENST00000626087,MUC20-OT1
ENSG00000280993,ENST00000625961,MUC20-OT1
ENSG00000280993,ENST00000625252,MUC20-OT1
ENSG00000280993,ENST00000625443,MUC20-OT1
ENSG00000280993,ENST00000628880,MUC20-OT1
ENSG00000280993,ENST00000625560,MUC20-OT1
ENSG00000280993,ENST00000628921,MUC20-OT1
ENSG00000280993,ENST00000626116,MUC20-OT1
ENSG00000280993,ENST00000630291,MUC20-OT1
ENSG00000280993,ENST00000629395,MUC20-OT1
ENSG00000280993,ENST00000625372,MUC20-OT1
ENSG00000280993,ENST00000629507,MUC20-OT1
ENSG00000280993,ENST00000630339,MUC20-OT1
ENSG00000280993,ENST00000630814,MUC20-OT1
ENSG00000280993,ENST00000627429,MUC20-OT1
ENSG00000280993,ENST00000629495,MUC20-OT1
ENSG00000280993,ENST00000628323,MUC20-OT1
ENSG00000280993,ENST00000629842,MUC20-OT1
ENSG00000280993,ENST00000630704,MUC20-OT1
ENSG00000280993,ENST00000626406,MUC20-OT1
ENSG00000280993,ENST00000630738,MUC20-OT1
ENSG00000280993,ENST00000631129,MUC20-OT1
ENSG00000280993,ENST00000630867,MUC20-OT1
ENSG00000280993,ENST00000626196,MUC20-OT1
ENSG00000280993,ENST00000626811,MUC20-OT1
ENSG00000280993,ENST00000626766,MUC20-OT1
ENSG00000280993,ENST00000630480,MUC20-OT1
ENSG00000280993,ENST00000625934,MUC20-OT1
ENSG00000280993,ENST00000626485,MUC20-OT1
ENSG00000280993,ENST00000627938,MUC20-OT1
ENSG00000280993,ENST00000630722,MUC20-OT1
ENSG00000280993,ENST00000625772,MUC20-OT1
ENSG00000280993,ENST00000630196,MUC20-OT1
ENSG00000280993,ENST00000630017,MUC20-OT1
ENSG00000280993,ENST00000625336,MUC20-OT1
ENSG00000280993,ENST00000631309,MUC20-OT1
ENSG00000280993,ENST00000630705,MUC20-OT1
ENSG00000280993,ENST00000629340,MUC20-OT1
ENSG00000280993,ENST00000625339,MUC20-OT1
ENSG00000280993,ENST00000626747,MUC20-OT1
ENSG00000280993,ENST00000628738,MUC20-OT1
ENSG00000280993,ENST00000625539,MUC20-OT1
ENSG00000280993,ENST00000631150,MUC20-OT1
ENSG00000280993,ENST00000628704,MUC20-OT1
ENSG00000280993,ENST00000630752,MUC20-OT1
ENSG00000280993,ENST00000628878,MUC20-OT1
ENSG00000280993,ENST00000627722,MUC20-OT1
ENSG00000280993,ENST00000627773,MUC20-OT1
ENSG00000280993,ENST00000630189,MUC20-OT1
ENSG00000280993,ENST00000631141,MUC20-OT1
ENSG00000280993,ENST00000626287,MUC20-OT1
ENSG00000280993,ENST00000626575,MUC20-OT1
ENSG00000280993,ENST00000625633,MUC20-OT1
ENSG00000280993,ENST00000628629,MUC20-OT1
ENSG00000280993,ENST00000629004,MUC20-OT1
ENSG00000280993,ENST00000627849,MUC20-OT1
ENSG00000280993,ENST00000626441,MUC20-OT1
ENSG00000280993,ENST00000631035,MUC20-OT1
ENSG00000280993,ENST00000627674,MUC20-OT1
ENSG00000280993,ENST00000629466,MUC20-OT1
ENSG00000280993,ENST00000626163,MUC20-OT1
ENSG00000280993,ENST00000630541,MUC20-OT1
ENSG00000280993,ENST00000628152,MUC20-OT1
ENSG00000280993,ENST00000630583,MUC20-OT1
ENSG00000280993,ENST00000630261,MUC20-OT1
ENSG00000280993,ENST00000627807,MUC20-OT1
ENSG00000280993,ENST00000625279,MUC20-OT1
ENSG00000280993,ENST00000628675,MUC20-OT1
ENSG00000280993,ENST00000628072,MUC20-OT1
ENSG00000280993,ENST00000625426,MUC20-OT1
ENSG00000280993,ENST00000627354,MUC20-OT1
ENSG00000280993,ENST00000631052,MUC20-OT1
ENSG00000280993,ENST00000630221,MUC20-OT1
ENSG00000280993,ENST00000626536,MUC20-OT1
ENSG00000280993,ENST00000627098,MUC20-OT1
ENSG00000280993,ENST00000630323,MUC20-OT1
ENSG00000280993,ENST00000626519,MUC20-OT1
ENSG00000280993,ENST00000629381,MUC20-OT1
ENSG00000280993,ENST00000625318,MUC20-OT1
ENSG00000280993,ENST00000626588,MUC20-OT1
ENSG00000280993,ENST00000625534,MUC20-OT1
ENSG00000280993,ENST00000631111,MUC20-OT1
ENSG00000280993,ENST00000629787,MUC20-OT1
ENSG00000280993,ENST00000625742,MUC20-OT1
ENSG00000280993,ENST00000629442,MUC20-OT1
ENSG00000280993,ENST00000627650,MUC20-OT1
ENSG00000280993,ENST00000627927,MUC20-OT1
ENSG00000280993,ENST00000627977,MUC20-OT1
ENSG00000280993,ENST00000630995,MUC20-OT1
ENSG00000280993,ENST00000625711,MUC20-OT1
ENSG00000280993,ENST00000629140,MUC20-OT1
ENSG00000280993,ENST00000629704,MUC20-OT1
ENSG00000280993,ENST00000628270,MUC20-OT1
ENSG00000280993,ENST00000630105,MUC20-OT1
ENSG00000280993,ENST00000631358,MUC20-OT1
ENSG00000280993,ENST00000630085,MUC20-OT1
ENSG00000280993,ENST00000629294,MUC20-OT1
ENSG00000280993,ENST00000626039,MUC20-OT1
ENSG00000280993,ENST00000625608,MUC20-OT1
ENSG00000280993,ENST00000629567,MUC20-OT1
ENSG00000280993,ENST00000628564,MUC20-OT1
ENSG00000280993,ENST00000625343,MUC20-OT1
ENSG00000280993,ENST00000629406,MUC20-OT1
ENSG00000280993,ENST00000628851,MUC20-OT1
ENSG00000280993,ENST00000629103,MUC20-OT1
ENSG00000280993,ENST00000628129,MUC20-OT1
ENSG00000280993,ENST00000628914,MUC20-OT1
ENSG00000280993,ENST00000626254,MUC20-OT1
ENSG00000280993,ENST00000628379,MUC20-OT1
ENSG00000280993,ENST00000627438,MUC20-OT1
ENSG00000280993,ENST00000625509,MUC20-OT1
ENSG00000281184,ENST00000627191,PSMB1
ENSG00000280722,ENST00000629564,
ENSG00000281761,ENST00000629839,
ENSG00000282814,ENST00000633757,
ENSG00000280621,ENST00000628767,
ENSG00000281225,ENST00000629671,
ENSG00000280645,ENST00000627832,MMEL1-AS1
ENSG00000282113,ENST00000631893,
ENSG00000282114,ENST00000633582,LINC00824
ENSG00000282114,ENST00000633038,LINC00824
ENSG00000282114,ENST00000633759,LINC00824
ENSG00000280592,ENST00000630811,LINC01624
ENSG00000280592,ENST00000627115,LINC01624
ENSG00000280592,ENST00000629182,LINC01624
ENSG00000280883,ENST00000630413,
ENSG00000280811,ENST00000627751,NDUFA6-DT
ENSG00000280811,ENST00000630060,NDUFA6-DT
ENSG00000280811,ENST00000625506,NDUFA6-DT
ENSG00000280811,ENST00000626132,NDUFA6-DT
ENSG00000280811,ENST00000626120,NDUFA6-DT
ENSG00000280811,ENST00000629715,NDUFA6-DT
ENSG00000280811,ENST00000627199,NDUFA6-DT
ENSG00000280811,ENST00000629422,NDUFA6-DT
ENSG00000280811,ENST00000627124,NDUFA6-DT
ENSG00000280811,ENST00000628993,NDUFA6-DT
ENSG00000280811,ENST00000629636,NDUFA6-DT
ENSG00000280811,ENST00000630326,NDUFA6-DT
ENSG00000280811,ENST00000631059,NDUFA6-DT
ENSG00000280811,ENST00000626405,NDUFA6-DT
ENSG00000282005,ENST00000632644,LMNTD2-AS1
ENSG00000282005,ENST00000632941,LMNTD2-AS1
ENSG00000282005,ENST00000633974,LMNTD2-AS1
ENSG00000281197,ENST00000628828,TNFRSF14-AS1
ENSG00000281197,ENST00000625309,TNFRSF14-AS1
ENSG00000281197,ENST00000625655,TNFRSF14-AS1
ENSG00000281197,ENST00000628371,TNFRSF14-AS1
ENSG00000281197,ENST00000628438,TNFRSF14-AS1
ENSG00000281197,ENST00000630444,TNFRSF14-AS1
ENSG00000281650,ENST00000627823,
ENSG00000281734,ENST00000628819,
ENSG00000281321,ENST00000626250,LINC02197
ENSG00000281321,ENST00000626397,LINC02197
ENSG00000285240,ENST00000642468,
ENSG00000281210,ENST00000628243,
ENSG00000261994,ENST00000573259,WEE2-AS1
ENSG00000261994,ENST00000575226,WEE2-AS1
ENSG00000261994,ENST00000572711,WEE2-AS1
ENSG00000261994,ENST00000577122,WEE2-AS1
ENSG00000261994,ENST00000574846,WEE2-AS1
ENSG00000261994,ENST00000576096,WEE2-AS1
ENSG00000261994,ENST00000576702,WEE2-AS1
ENSG00000261994,ENST00000573457,WEE2-AS1
ENSG00000261994,ENST00000575766,WEE2-AS1
ENSG00000281704,ENST00000631266,
ENSG00000282598,ENST00000632027,
ENSG00000281794,ENST00000629494,MUC20-OT1
ENSG00000281794,ENST00000627639,MUC20-OT1
ENSG00000281794,ENST00000626410,MUC20-OT1
ENSG00000281794,ENST00000625217,MUC20-OT1
ENSG00000281794,ENST00000629351,MUC20-OT1
ENSG00000281794,ENST00000630445,MUC20-OT1
ENSG00000281794,ENST00000631239,MUC20-OT1
ENSG00000281794,ENST00000626656,MUC20-OT1
ENSG00000281794,ENST00000626341,MUC20-OT1
ENSG00000281794,ENST00000628292,MUC20-OT1
ENSG00000281794,ENST00000628645,MUC20-OT1
ENSG00000281794,ENST00000631373,MUC20-OT1
ENSG00000281794,ENST00000627054,MUC20-OT1
ENSG00000281794,ENST00000629280,MUC20-OT1
ENSG00000281794,ENST00000631119,MUC20-OT1
ENSG00000281794,ENST00000625616,MUC20-OT1
ENSG00000281794,ENST00000629998,MUC20-OT1
ENSG00000281794,ENST00000626110,MUC20-OT1
ENSG00000281794,ENST00000628852,MUC20-OT1
ENSG00000281794,ENST00000629307,MUC20-OT1
ENSG00000281794,ENST00000627732,MUC20-OT1
ENSG00000281794,ENST00000626991,MUC20-OT1
ENSG00000281794,ENST00000625470,MUC20-OT1
ENSG00000281794,ENST00000629580,MUC20-OT1
ENSG00000281794,ENST00000630376,MUC20-OT1
ENSG00000281794,ENST00000625813,MUC20-OT1
ENSG00000281794,ENST00000629330,MUC20-OT1
ENSG00000281794,ENST00000628317,MUC20-OT1
ENSG00000281794,ENST00000630142,MUC20-OT1
ENSG00000281794,ENST00000627459,MUC20-OT1
ENSG00000281794,ENST00000628030,MUC20-OT1
ENSG00000281794,ENST00000629806,MUC20-OT1
ENSG00000281794,ENST00000626173,MUC20-OT1
ENSG00000281794,ENST00000630745,MUC20-OT1
ENSG00000281794,ENST00000626784,MUC20-OT1
ENSG00000281794,ENST00000628448,MUC20-OT1
ENSG00000281794,ENST00000630395,MUC20-OT1
ENSG00000281794,ENST00000630035,MUC20-OT1
ENSG00000281794,ENST00000625983,MUC20-OT1
ENSG00000281794,ENST00000625932,MUC20-OT1
ENSG00000281794,ENST00000627690,MUC20-OT1
ENSG00000281794,ENST00000631136,MUC20-OT1
ENSG00000281794,ENST00000631000,MUC20-OT1
ENSG00000281794,ENST00000626703,MUC20-OT1
ENSG00000281794,ENST00000626129,MUC20-OT1
ENSG00000281794,ENST00000627223,MUC20-OT1
ENSG00000281794,ENST00000629262,MUC20-OT1
ENSG00000281794,ENST00000628034,MUC20-OT1
ENSG00000281794,ENST00000627403,MUC20-OT1
ENSG00000281794,ENST00000627293,MUC20-OT1
ENSG00000281794,ENST00000629143,MUC20-OT1
ENSG00000281794,ENST00000627882,MUC20-OT1
ENSG00000281794,ENST00000626203,MUC20-OT1
ENSG00000281794,ENST00000630285,MUC20-OT1
ENSG00000281794,ENST00000627056,MUC20-OT1
ENSG00000281794,ENST00000630529,MUC20-OT1
ENSG00000281794,ENST00000626567,MUC20-OT1
ENSG00000281794,ENST00000625366,MUC20-OT1
ENSG00000281794,ENST00000630247,MUC20-OT1
ENSG00000281794,ENST00000625387,MUC20-OT1
ENSG00000281794,ENST00000625587,MUC20-OT1
ENSG00000281794,ENST00000628430,MUC20-OT1
ENSG00000281794,ENST00000629017,MUC20-OT1
ENSG00000281794,ENST00000628012,MUC20-OT1
ENSG00000281794,ENST00000630671,MUC20-OT1
ENSG00000281794,ENST00000630079,MUC20-OT1
ENSG00000281794,ENST00000629563,MUC20-OT1
ENSG00000281794,ENST00000630177,MUC20-OT1
ENSG00000281794,ENST00000628113,MUC20-OT1
ENSG00000281794,ENST00000627788,MUC20-OT1
ENSG00000281794,ENST00000625308,MUC20-OT1
ENSG00000281794,ENST00000630012,MUC20-OT1
ENSG00000281794,ENST00000629432,MUC20-OT1
ENSG00000281794,ENST00000628833,MUC20-OT1
ENSG00000281794,ENST00000628014,MUC20-OT1
ENSG00000281794,ENST00000631112,MUC20-OT1
ENSG00000281794,ENST00000631258,MUC20-OT1
ENSG00000281794,ENST00000629600,MUC20-OT1
ENSG00000281794,ENST00000630888,MUC20-OT1
ENSG00000281794,ENST00000629435,MUC20-OT1
ENSG00000281794,ENST00000630634,MUC20-OT1
ENSG00000281794,ENST00000628191,MUC20-OT1
ENSG00000281794,ENST00000629226,MUC20-OT1
ENSG00000281794,ENST00000626750,MUC20-OT1
ENSG00000281794,ENST00000630328,MUC20-OT1
ENSG00000281794,ENST00000629967,MUC20-OT1
ENSG00000281794,ENST00000630980,MUC20-OT1
ENSG00000281794,ENST00000626213,MUC20-OT1
ENSG00000281794,ENST00000628390,MUC20-OT1
ENSG00000281794,ENST00000630641,MUC20-OT1
ENSG00000281794,ENST00000625551,MUC20-OT1
ENSG00000281794,ENST00000627414,MUC20-OT1
ENSG00000281794,ENST00000627839,MUC20-OT1
ENSG00000281794,ENST00000627676,MUC20-OT1
ENSG00000281794,ENST00000625351,MUC20-OT1
ENSG00000281794,ENST00000629391,MUC20-OT1
ENSG00000281794,ENST00000630305,MUC20-OT1
ENSG00000281794,ENST00000625814,MUC20-OT1
ENSG00000281794,ENST00000631230,MUC20-OT1
ENSG00000281794,ENST00000628725,MUC20-OT1
ENSG00000281794,ENST00000629730,MUC20-OT1
ENSG00000281794,ENST00000626961,MUC20-OT1
ENSG00000281794,ENST00000629081,MUC20-OT1
ENSG00000281794,ENST00000630272,MUC20-OT1
ENSG00000281794,ENST00000630832,MUC20-OT1
ENSG00000281794,ENST00000625981,MUC20-OT1
ENSG00000281794,ENST00000625727,MUC20-OT1
ENSG00000281794,ENST00000626568,MUC20-OT1
ENSG00000281794,ENST00000630327,MUC20-OT1
ENSG00000281794,ENST00000627592,MUC20-OT1
ENSG00000281794,ENST00000625435,MUC20-OT1
ENSG00000281794,ENST00000626752,MUC20-OT1
ENSG00000281794,ENST00000626922,MUC20-OT1
ENSG00000281794,ENST00000630555,MUC20-OT1
ENSG00000281794,ENST00000626477,MUC20-OT1
ENSG00000281794,ENST00000629134,MUC20-OT1
ENSG00000281794,ENST00000629683,MUC20-OT1
ENSG00000281794,ENST00000626629,MUC20-OT1
ENSG00000281794,ENST00000630324,MUC20-OT1
ENSG00000281794,ENST00000626690,MUC20-OT1
ENSG00000281794,ENST00000625827,MUC20-OT1
ENSG00000281794,ENST00000626320,MUC20-OT1
ENSG00000281794,ENST00000629030,MUC20-OT1
ENSG00000281794,ENST00000626105,MUC20-OT1
ENSG00000281794,ENST00000630807,MUC20-OT1
ENSG00000281794,ENST00000627082,MUC20-OT1
ENSG00000281794,ENST00000630906,MUC20-OT1
ENSG00000281794,ENST00000625210,MUC20-OT1
ENSG00000281794,ENST00000627931,MUC20-OT1
ENSG00000281794,ENST00000628918,MUC20-OT1
ENSG00000281794,ENST00000627597,MUC20-OT1
ENSG00000281794,ENST00000629779,MUC20-OT1
ENSG00000281794,ENST00000630742,MUC20-OT1
ENSG00000281794,ENST00000629388,MUC20-OT1
ENSG00000281794,ENST00000629601,MUC20-OT1
ENSG00000281794,ENST00000626908,MUC20-OT1
ENSG00000281794,ENST00000625392,MUC20-OT1
ENSG00000281794,ENST00000629529,MUC20-OT1
ENSG00000224229,ENST00000441737,
ENSG00000241408,ENST00000429554,
ENSG00000281104,ENST00000630703,
ENSG00000281870,ENST00000630587,
ENSG00000280892,ENST00000628127,
ENSG00000278827,ENST00000610503,
ENSG00000262671,ENST00000570339,
ENSG00000281161,ENST00000629110,
ENSG00000234411,ENST00000413667,HCG14
ENSG00000272793,ENST00000610258,
ENSG00000282155,ENST00000633439,
ENSG00000282226,ENST00000631873,
ENSG00000282226,ENST00000632137,
ENSG00000282226,ENST00000631998,
ENSG00000282226,ENST00000632945,
ENSG00000281767,ENST00000629470,
ENSG00000282075,ENST00000634153,
ENSG00000282075,ENST00000632718,
ENSG00000282075,ENST00000633362,
ENSG00000282075,ENST00000631827,
ENSG00000272857,ENST00000609169,LINC01623
ENSG00000235788,ENST00000453238,LINC01015
ENSG00000235788,ENST00000418452,LINC01015
ENSG00000281993,ENST00000633991,
ENSG00000281788,ENST00000627072,
ENSG00000281349,ENST00000626971,
ENSG00000228147,ENST00000644277,HCG22
ENSG00000228147,ENST00000431426,HCG22
ENSG00000228147,ENST00000644522,HCG22
ENSG00000228147,ENST00000611601,HCG22
ENSG00000281945,ENST00000632002,
ENSG00000281945,ENST00000632471,
ENSG00000281945,ENST00000634215,
ENSG00000281945,ENST00000632677,
ENSG00000281094,ENST00000631354,
ENSG00000280677,ENST00000631191,FAM66B
ENSG00000274362,ENST00000617372,CDRT15P3
ENSG00000282257,ENST00000633089,
ENSG00000282257,ENST00000632843,
ENSG00000282580,ENST00000633864,
ENSG00000262927,ENST00000570604,FAM138D
ENSG00000262226,ENST00000572731,
ENSG00000262016,ENST00000573709,
ENSG00000262201,ENST00000576472,LINC02403
ENSG00000262349,ENST00000576521,GIHCG
ENSG00000262349,ENST00000574619,GIHCG
ENSG00000262349,ENST00000570447,GIHCG
ENSG00000262349,ENST00000575935,GIHCG
ENSG00000263137,ENST00000576880,
ENSG00000263137,ENST00000571148,
ENSG00000224642,ENST00000414692,HCG15
ENSG00000235722,ENST00000433585,TRIM31-AS1
ENSG00000262193,ENST00000571326,
ENSG00000262193,ENST00000570680,
ENSG00000280748,ENST00000627131,
ENSG00000281317,ENST00000627149,BTG3-AS1
ENSG00000280726,ENST00000630652,
ENSG00000280726,ENST00000628715,
ENSG00000280726,ENST00000626467,
ENSG00000280540,ENST00000627312,LINC01480
ENSG00000280540,ENST00000625867,LINC01480
ENSG00000280540,ENST00000626501,LINC01480
ENSG00000280540,ENST00000627389,LINC01480
ENSG00000281654,ENST00000626928,
ENSG00000281382,ENST00000630944,
ENSG00000281382,ENST00000628848,
ENSG00000280972,ENST00000629413,
ENSG00000281556,ENST00000630134,
ENSG00000281556,ENST00000627395,
ENSG00000281556,ENST00000627291,
ENSG00000280542,ENST00000629658,
ENSG00000280542,ENST00000625414,
ENSG00000281400,ENST00000630036,
ENSG00000282781,ENST00000632714,
ENSG00000282309,ENST00000632651,
ENSG00000281670,ENST00000629653,CABIN1
ENSG00000281670,ENST00000626356,CABIN1
ENSG00000281670,ENST00000626232,CABIN1
ENSG00000281670,ENST00000627229,CABIN1
ENSG00000281670,ENST00000630829,CABIN1
ENSG00000282645,ENST00000632621,
ENSG00000281951,ENST00000633877,
ENSG00000281951,ENST00000632057,
ENSG00000280555,ENST00000626174,LINC02203
ENSG00000280555,ENST00000629423,LINC02203
ENSG00000277517,ENST00000613905,
ENSG00000277517,ENST00000611857,
ENSG00000277517,ENST00000614419,
ENSG00000282557,ENST00000632003,
ENSG00000282662,ENST00000631588,
ENSG00000282662,ENST00000633075,
ENSG00000282662,ENST00000633625,
ENSG00000282662,ENST00000632734,
ENSG00000277409,ENST00000610603,MAMDC2-AS1
ENSG00000282575,ENST00000633718,
ENSG00000282461,ENST00000633514,
ENSG00000282461,ENST00000631761,
ENSG00000282461,ENST00000631915,
ENSG00000282461,ENST00000631574,
ENSG00000281507,ENST00000628139,
ENSG00000281803,ENST00000629002,
ENSG00000262531,ENST00000574320,
ENSG00000281263,ENST00000629577,
ENSG00000226799,ENST00000455018,
ENSG00000281604,ENST00000630893,
ENSG00000242289,ENST00000451227,OR5V1
ENSG00000281836,ENST00000630309,
ENSG00000282503,ENST00000633103,
ENSG00000282643,ENST00000634218,DLGAP2-AS1
ENSG00000282643,ENST00000632110,DLGAP2-AS1
ENSG00000281180,ENST00000626527,
ENSG00000281377,ENST00000627560,LINC01596
ENSG00000280513,ENST00000628440,LINC01262
ENSG00000281367,ENST00000628811,
ENSG00000281367,ENST00000627482,
ENSG00000281367,ENST00000630682,
ENSG00000281367,ENST00000628677,
ENSG00000280853,ENST00000626001,
ENSG00000281787,ENST00000628363,FRG1-DT
ENSG00000281787,ENST00000629800,FRG1-DT
ENSG00000281787,ENST00000629754,FRG1-DT
ENSG00000281787,ENST00000627734,FRG1-DT
ENSG00000279902,ENST00000623379,
ENSG00000279731,ENST00000623358,
ENSG00000282436,ENST00000632690,TRBV11-2
ENSG00000282365,ENST00000633976,LINC02091
ENSG00000280552,ENST00000626190,
ENSG00000280491,ENST00000631235,
ENSG00000282385,ENST00000633289,
ENSG00000276287,ENST00000615616,
ENSG00000281296,ENST00000628576,LL22NC03-63E9.3
ENSG00000262280,ENST00000570964,LINC01896
ENSG00000262280,ENST00000576780,LINC01896
ENSG00000262280,ENST00000576208,LINC01896
ENSG00000282030,ENST00000631804,
ENSG00000282030,ENST00000632144,
ENSG00000282720,ENST00000633417,
ENSG00000282518,ENST00000633587,
ENSG00000263267,ENST00000633307,RPH3AL-AS1
ENSG00000263267,ENST00000633069,RPH3AL-AS1
ENSG00000263267,ENST00000574589,RPH3AL-AS1
ENSG00000282313,ENST00000633539,
ENSG00000278096,ENST00000617681,
ENSG00000278096,ENST00000612869,
ENSG00000282634,ENST00000633453,
ENSG00000282235,ENST00000633249,LINC02887
ENSG00000281401,ENST00000627607,
ENSG00000281093,ENST00000625405,NCF4-AS1
ENSG00000281093,ENST00000629623,NCF4-AS1
ENSG00000282264,ENST00000631464,
ENSG00000262237,ENST00000571571,
ENSG00000282800,ENST00000633876,MIR22HG
ENSG00000282800,ENST00000632329,MIR22HG
ENSG00000282800,ENST00000634052,MIR22HG
ENSG00000282800,ENST00000632783,MIR22HG
ENSG00000282800,ENST00000633829,MIR22HG
ENSG00000282800,ENST00000631980,MIR22HG
ENSG00000282800,ENST00000631506,MIR22HG
ENSG00000282800,ENST00000633349,MIR22HG
ENSG00000282800,ENST00000632130,MIR22HG
ENSG00000282800,ENST00000633739,MIR22HG
